Monster Tweety,skill_bottled_anger_2,Bottled Anger 2,"Deal <OFF>[90%] damage<> to target enemy, gaining <DEF>Defense Up><> for 2 turns and <SP>Cleansing<> a Debuff from this toon. This is always a Critical Hit.",On Tap,0,None
Monster Tweety,skill_bottled_anger_3,Bottled Anger 3,"Deal <OFF>[95%] damage<> to target enemy, gaining <DEF>Defense Up><> for 2 turns and <SP>Cleansing<> a Debuff from this toon. This is always a Critical Hit.",On Tap,0,None
Monster Tweety,skill_bottled_anger_4,Bottled Anger 4,"Deal <OFF>[100%] damage<> to target enemy, gaining <DEF>Defense Up><> for 2 turns and <SP>Cleansing<> a Debuff from this toon. This is always a Critical Hit.",On Tap,0,None
Monster Tweety,skill_bottled_anger_5,Bottled Anger 5,"Deal <OFF>[110%] damage<> to target enemy, gaining <DEF>Defense Up><> for 2 turns and <SP>Cleansing<> a Debuff from this toon. This is always a Critical Hit.",On Tap,0,None
Monster Tweety,skill_tweety_tantrum_1,Tweety Tantrum 1,"Gain <DEF>Taunt<>, <OFF>Attack Up<>, <DEF>Defense Up<>, and <DEF>Sure Counter<> for 2 turns, then deal <OFF>[65%] damage<> to all enemies. This can be a Critical Hit.",On Tap,2,None
Monster Tweety,skill_tweety_tantrum_2,Tweety Tantrum 2,"Gain <DEF>Taunt<>, <OFF>1-2 Attack Up<>, <DEF>1-2 Defense Up<>, and <DEF>Sure Counter<> for 2 turns, then deal <OFF>[70%] damage<> to all enemies. This can be a Critical Hit.",On Tap,2,None
Monster Tweety,skill_tweety_tantrum_3,Tweety Tantrum 3,"Gain <DEF>Taunt<>, <OFF>2 Attack Up<>, <DEF>2 Defense Up<>, and <DEF>Sure Counter<> for 2 turns, then deal <OFF>[75%] damage<> to all enemies. This can be a Critical Hit.",On Tap,2,None
Monster Tweety,skill_tweety_tantrum_4,Tweety Tantrum 4,"Gain <DEF>Taunt<>, <OFF>2-3 Attack Up<>, <DEF>2-3 Defense Up<>, and <DEF>Sure Counter<> for 2 turns, then deal <OFF>[80%] damage<> to all enemies. This can be a Critical Hit.",On Tap,2,None
Monster Tweety,skill_tweety_tantrum_5,Tweety Tantrum 5,"Gain <DEF>Taunt<>, <OFF>3 Attack Up<>, <DEF>3 Defense Up<>, and <DEF>Sure Counter<> for 2 turns, then deal <OFF>[90%] damage<> to all enemies. This can be a Critical Hit.",On Tap,2,None
Monster Tweety,skill_beyond_angry_1,Claws in the Dark 1,"Whenever a team member gains <DEF>Hidden<>, grant them <OFF>2 Critical Chance Up<>. At the start of battle, grant all Fiend allies <DEF>Hidden<>",Passive,None,None
Monster Tweety,skill_beyond_angry_2,Claws in the Dark 2,"Whenever a team member gains <DEF>Hidden<>, grant them <OFF>2-3 Critical Chance Up<>. At the start of battle, grant all Fiend allies <DEF>Hidden<>",Passive,None,None
Monster Tweety,skill_beyond_angry_3,Claws in the Dark 3,"Whenever a team member gains <DEF>Hidden<>, grant them <OFF>3 Critical Chance Up<>. At the start of battle, grant all Fiend allies <DEF>Hidden<>",Passive,None,None
Monster Tweety,skill_beyond_angry_4,Claws in the Dark 4,"Whenever a team member gains <DEF>Hidden<>, grant them <OFF>4 Critical Chance Up<>. At the start of battle, grant all Fiend allies <DEF>Hidden<>",Passive,None,None
Monster Tweety,skill_beyond_angry_5,Claws in the Dark 5,"Whenever a team member gains <DEF>Hidden<>, grant them <OFF>5 Critical Chance Up<>. At the start of battle, grant all Fiend allies <DEF>Hidden<>",Passive,None,None
Monster Tweety,skill_inner_demon_1,Inner Demon 1,"Deal <OFF>[100%] damage<> to target enemy, granting <DEF>Hidden<> to all Attacker allies.",On Tap,2,None
Monster Tweety,skill_inner_demon_2,Inner Demon 2,"Deal <OFF>[110%] damage<> to target enemy, granting <DEF>Hidden<> to all Attacker allies.",On Tap,2,None
Monster Tweety,skill_inner_demon_3,Inner Demon 3,"Deal <OFF>[120%] damage<> to target enemy, granting <DEF>Hidden<> to all Attacker allies.",On Tap,2,None
Monster Tweety,skill_inner_demon_4,Inner Demon 4,"Deal <OFF>[130%] damage<> to target enemy, granting <DEF>Hidden<> to all Attacker allies.",On Tap,2,None
Monster Tweety,skill_inner_demon_5,Inner Demon 5,"Deal <OFF>[150%] damage<> to target enemy, granting <DEF>Hidden<> to all Attacker allies.",On Tap,2,None
Monster Tweety,skill_missing_morsel_1,Missing Morsel 1,"Once per turn, whenever an enemy or Fiend ally <SP>Steals<>, unless Incapacitated, attack all enemies for <OFF>[75%] damage<> at the end of that turn.",Passive,None,None
Monster Tweety,skill_missing_morsel_2,Missing Morsel 2,"Once per turn, whenever an enemy or Fiend ally <SP>Steals<>, unless Incapacitated, attack all enemies for <OFF>[80%] damage<> at the end of that turn.",Passive,None,None
Monster Tweety,skill_missing_morsel_3,Missing Morsel 3,"Once per turn, whenever an enemy or Fiend ally <SP>Steals<>, unless Incapacitated, attack all enemies for <OFF>[85%] damage<> at the end of that turn.",Passive,None,None
Monster Tweety,skill_missing_morsel_4,Missing Morsel 4,"Once per turn, whenever an enemy or Fiend ally <SP>Steals<>, unless Incapacitated, attack all enemies for <OFF>[90%] damage<> at the end of that turn.",Passive,None,None
Monster Tweety,skill_missing_morsel_5,Missing Morsel 5,"Once per turn, whenever an enemy or Fiend ally <SP>Steals<>, unless Incapacitated, attack all enemies for <OFF>[100%] damage<> at the end of that turn.",Passive,None,None
Cannoneer Canasta,skill_handcannon_1,Handcannon 1,Deal <OFF>[80%] damage<> to all enemies.,On Tap,0,None
Cannoneer Canasta,skill_handcannon_2,Handcannon 2,Deal <OFF>[85%] damage<> to all enemies.,On Tap,0,None
Cannoneer Canasta,skill_handcannon_3,Handcannon 3,Deal <OFF>[90%] damage<> to all enemies.,On Tap,0,None
Cannoneer Canasta,skill_handcannon_4,Handcannon 4,Deal <OFF>[95%] damage<> to all enemies.,On Tap,0,None
Cannoneer Canasta,skill_handcannon_5,Handcannon 5,Deal <OFF>[100%] damage<> to all enemies.,On Tap,0,None
Cannoneer Canasta,skill_handcannon_6,Handcannon 6,Deal <OFF>[110%] damage<> to all enemies.,On Tap,0,None
Cannoneer Canasta,skill_sails_aback_1,Sails Aback,"Whenever an enemy Counters, inflict that enemy with <DB>Speed Down<> and Heal all team members for <H>[30%] Heal-power<>.",Passive,None,None
Cannoneer Canasta,skill_run_aground_1,Run Aground 1,Gain <DEF>Taunt<> for 2 turns and grant your team <DEF>Defense Up<>.,On Tap,3,None
Cannoneer Canasta,skill_run_aground_2,Run Aground 2,Gain <DEF>Taunt<> for 2 turns and grant your team <DEF>Defense Up<> for 2 turns.,On Tap,3,None
Cannoneer Canasta,skill_run_aground_3,Run Aground 3,Gain <DEF>Taunt<> for 2 turns and grant your team <DEF>1-2 Defense Up<> for 2 turns.,On Tap,3,None
Cannoneer Canasta,skill_run_aground_4,Run Aground 4,Gain <DEF>Taunt<> for 2 turns and grant your team <DEF>2 Defense Up<> for 2 turns.,On Tap,3,None
Cannoneer Canasta,skill_run_aground_5,Run Aground 5,Gain <DEF>Taunt<> for 2 turns and grant your team <DEF>2-3 Defense Up<> for 2 turns.,On Tap,3,None
Cannoneer Canasta,skill_run_aground_6,Run Aground 6,Gain <DEF>Taunt<> for 3 turns and grant your team <DEF>2-3 Defense Up<> for 3 turns.,On Tap,3,None
Cannoneer Canasta,skill_seasickness_1,Seasickness 1,"At the start of this toon's turn, enemies with <DEF>Counter Chance Up<> have a 25% chance of receiving <DB>Damage Over Time<>.",Passive,None,None
Cannoneer Canasta,skill_seasickness_2,Seasickness 2,"At the start of this toon's turn, enemies with <DEF>Counter Chance Up<> have a 50% chance of receiving <DB>Damage Over Time<>.",Passive,None,None
Cannoneer Canasta,skill_seasickness_3,Seasickness 3,"At the start of this toon's turn, enemies with <DEF>Counter Chance Up<> receive <DB>Damage Over Time<>.",Passive,None,None
Cannoneer Canasta,skill_seasickness_4,Seasickness 4,"At the start of this toon's turn, enemies with <DEF>Counter Chance Up<> receive <DB>1-2 Damage Over Time<>.",Passive,None,None
Cannoneer Canasta,skill_seasickness_5,Seasickness 5,"At the start of this toon's turn, enemies with <DEF>Counter Chance Up<> receive <DB>2 Damage Over Time<>.",Passive,None,None
Cannoneer Canasta,skill_seasickness_6,Seasickness 6,"At the start of this toon's turn, enemies with <DEF>Counter Chance Up<> receive <DB>2 Damage Over Time<> for 2 turns.",Passive,None,None
Cannoneer Canasta,skill_anchored_1,Anchored 1,"Deal <OFF>[120%] damage<> to target enemy, this attack has 10% chance to <DB>Stun<> for each Pirate on your team.",On Tap,2,None
Cannoneer Canasta,skill_anchored_2,Anchored 2,"Deal <OFF>[130%] damage<> to target enemy, this attack has 10% chance to <DB>Stun<> for each Pirate on your team.",On Tap,2,None
Cannoneer Canasta,skill_anchored_3,Anchored 3,"Deal <OFF>[130%] damage<> to target enemy, this attack has 15% chance to <DB>Stun<> for each Pirate on your team.",On Tap,2,None
Cannoneer Canasta,skill_anchored_4,Anchored 4,"Deal <OFF>[140%] damage<> to target enemy, this attack has 15% chance to <DB>Stun<> for each Pirate on your team.",On Tap,2,None
Cannoneer Canasta,skill_anchored_5,Anchored 5,"Deal <OFF>[140%] damage<> to target enemy, this attack has 20% chance to <DB>Stun<> for each Pirate on your team.",On Tap,2,None
Cannoneer Canasta,skill_anchored_6,Anchored 6,"Deal <OFF>[150%] damage<> to target enemy, this attack has 25% chance to <DB>Stun<> for each Pirate on your team.",On Tap,2,None
King Daffy,skill_pontificate_1,Pontificate 1,"Deal <OFF>[85%] damage<> to target enemy, gaining <SP>1-3 Attack or Defense Up<> for 2 turns.",On Tap,0,None
King Daffy,skill_pontificate_2,Pontificate 2,"Deal <OFF>[90%] damage<> to target enemy, gaining <SP>1-3 Attack or Defense Up<> for 2 turns.",On Tap,0,None
King Daffy,skill_pontificate_3,Pontificate 3,"Deal <OFF>[95%] damage<> to target enemy, gaining <SP>1-3 Attack or Defense Up<> for 2 turns.",On Tap,0,None
King Daffy,skill_pontificate_4,Pontificate 4,"Deal <OFF>[100%] damage<> to target enemy, gaining <SP>1-3 Attack or Defense Up<> for 2 turns.",On Tap,0,None
King Daffy,skill_pontificate_5,Pontificate 5,"Deal <OFF>[110%] damage<> to target enemy, gaining <SP>1-3 Attack or Defense Up<> for 2 turns.",On Tap,0,None
King Daffy,skill_spiteful_crown_1,Spiteful Crown 1,"At the end of its turn, if this toon has no buffs, inflict all enemies with <DB>3 Stat Down<>.",Passive,None,None
King Daffy,skill_spiteful_crown_2,Spiteful Crown 2,"At the end of its turn, if this toon has no buffs, inflict all enemies with <DB>3 Stat Down<> for 1-2 turns.",Passive,None,None
King Daffy,skill_spiteful_crown_3,Spiteful Crown 3,"At the end of its turn, if this toon has no buffs, inflict all enemies with <DB>3-4 Stat Down<> for 1-2 turns.",Passive,None,None
King Daffy,skill_spiteful_crown_4,Spiteful Crown 4,"At the end of its turn, if this toon has no buffs, inflict all enemies with <DB>3-4 Stat Down<> for 2 turns.",Passive,None,None
King Daffy,skill_spiteful_crown_5,Spiteful Crown 5,"At the end of its turn, if this toon has no buffs, inflict all enemies with <DB>4 Stat Down<> for 2 turns.",Passive,None,None
King Daffy,skill_cowards_dash_1,Coward's Dash 1,"Grant <DEF>Taunt and Defense Up<> to the ally with the highest Defense for 2 turns, gaining <SP>25% Turn Meter<>.",On Tap,3,None
King Daffy,skill_cowards_dash_2,Coward's Dash 2,"Grant <DEF>Taunt and Defense Up<> to the ally with the highest Defense for 2 turns, gaining <SP>50% Turn Meter<>.",On Tap,3,None
King Daffy,skill_cowards_dash_3,Coward's Dash 3,"Grant <DEF>Taunt and 1-2 Defense Up<> to the ally with the highest Defense for 2 turns, gaining <SP>50% Turn Meter<>.",On Tap,3,None
King Daffy,skill_cowards_dash_4,Coward's Dash 4,"Grant <DEF>Taunt and 1-2 Defense Up<> to the ally with the highest Defense for 2 turns, gaining <SP>75% Turn Meter<>.",On Tap,3,None
King Daffy,skill_cowards_dash_5,Coward's Dash 5,"Grant <DEF>Taunt and 2 Defense Up<> to the ally with the highest Defense for 2 turns, gaining <SP>75% Turn Meter<>.",On Tap,3,None
King Daffy,skill_greedy_gizzard_1,Greedy Gizzard 1,"At the start of this toon's turns, if it isn't incapacitated, it <SP>Steals a Stat Up<> from each enemy. While in Alliance Wars, <SP>Steal 2 Special Stat Up<> as well.",Passive,None,None
King Daffy,skill_greedy_gizzard_2,Greedy Gizzard 2,"At the start of this toon's turns, if it isn't incapacitated, it <SP>Steals 1-2 Stat Up<> from each enemy. While in Alliance Wars, <SP>Steal 2 Special Stat Up<> as well.",Passive,None,None
King Daffy,skill_greedy_gizzard_3,Greedy Gizzard 3,"At the start of this toon's turns, if it isn't incapacitated, it <SP>Steals 2 Stat Up<> from each enemy. While in Alliance Wars, <SP>Steal 2 Special Stat Up<> as well.",Passive,None,None
King Daffy,skill_greedy_gizzard_4,Greedy Gizzard 4,"At the start of this toon's turns, if it isn't incapacitated, it <SP>Steals 2-3 Stat Up<> from each enemy. While in Alliance Wars, <SP>Steal 2 Special Stat Up<> as well.",Passive,None,None
King Daffy,skill_greedy_gizzard_5,Greedy Gizzard 5,"At the start of this toon's turns, if it isn't incapacitated, it <SP>Steals 3 Stat Up<> from each enemy. While in Alliance Wars, <SP>Steal 2 Special Stat Up<> as well.",Passive,None,None
Jester Bugs,skill_tomfoolery_1,Bombfoolery 1,Deal <OFF>[50%] damage<> to target enemy and 2 random enemies.,On Tap,0,None
Jester Bugs,skill_tomfoolery_2,Bombfoolery 2,Deal <OFF>[51%] damage<> to target enemy and 2 random enemies.,On Tap,0,None
Jester Bugs,skill_tomfoolery_3,Bombfoolery 3,Deal <OFF>[52%] damage<> to target enemy and 2 random enemies.,On Tap,0,None
Jester Bugs,skill_tomfoolery_4,Bombfoolery 4,Deal <OFF>[53%] damage<> to target enemy and 2 random enemies.,On Tap,0,None
Jester Bugs,skill_tomfoolery_5,Bombfoolery 5,Deal <OFF>[54%] damage<> to target enemy and 2 random enemies.,On Tap,0,None
Jester Bugs,skill_tomfoolery_6,Bombfoolery 6,Deal <OFF>[55%] damage<> to target enemy and 2 random enemies.,On Tap,0,None
Jester Bugs,skill_merlins_curse_1,Lose the Room 1,Enemies hit with Bombfoolery are <SP>annoyed<> until their next turn. Bombfoolery deals <OFF>+40% damage<> when targeting an <SP>annoyed<> enemy.,Passive,None,None
Jester Bugs,skill_merlins_curse_2,Lose the Room 2,Enemies hit with Bombfoolery are <SP>annoyed<> until their next turn. Bombfoolery deals <OFF>+50% damage<> when targeting an <SP>annoyed<> enemy.,Passive,None,None
Jester Bugs,skill_merlins_curse_3,Lose the Room 3,Enemies hit with Bombfoolery are <SP>annoyed<> until their next turn. Bombfoolery deals <OFF>+60% damage<> when targeting an <SP>annoyed<> enemy.,Passive,None,None
Jester Bugs,skill_merlins_curse_4,Lose the Room 4,Enemies hit with Bombfoolery are <SP>annoyed<> until their next turn. Bombfoolery deals <OFF>+70% damage<> when targeting an <SP>annoyed<> enemy.,Passive,None,None
Jester Bugs,skill_merlins_curse_5,Lose the Room 5,Enemies hit with Bombfoolery are <SP>annoyed<> until their next turn. Bombfoolery deals <OFF>+80% damage<> when targeting an <SP>annoyed<> enemy.,Passive,None,None
Jester Bugs,skill_merlins_curse_6,Lose the Room 6,Enemies hit with Bombfoolery are <SP>annoyed<> until their next turn. Bombfoolery deals <OFF>double damage<> when targeting an <SP>annoyed<> enemy.,Passive,None,None
Jester Bugs,skill_aux_merlins_curse_annoyed_feedback_1,Annoyed,Takes extra damage from Bombfoolery,Invisible,None,None
Jester Bugs,skill_jangle_bells_1,Jangle the Bells 1,"<DB>Stun<> target enemy, gaining <DEF>Dodge Chance Up<> and granting <SP>Speed Up<> to all non-Defender allies.",On Tap,1,None
Jester Bugs,skill_jangle_bells_2,Jangle the Bells 2,"<DB>Stun<> target enemy, gaining <DEF>Dodge Chance Up<> and granting <SP>1-2 Speed Up<> to all non-Defender allies.",On Tap,1,None
Jester Bugs,skill_jangle_bells_3,Jangle the Bells 3,"<DB>Stun<> target enemy, gaining <DEF>1-2 Dodge Chance Up<> and granting <SP>1-2 Speed Up<> to all non-Defender allies.",On Tap,1,None
Jester Bugs,skill_jangle_bells_4,Jangle the Bells 4,"<DB>Stun<> target enemy, gaining <DEF>1-2 Dodge Chance Up<> and granting <SP>2 Speed Up<> to all non-Defender allies.",On Tap,1,None
Jester Bugs,skill_jangle_bells_5,Jangle the Bells 5,"<DB>Stun<> target enemy, gaining <DEF>2 Dodge Chance Up<> and granting <SP>2 Speed Up<> to all non-Defender allies.",On Tap,1,None
Jester Bugs,skill_jangle_bells_6,Jangle the Bells 6,"<DB>Stun<> target enemy, gaining <DEF>2-3 Dodge Chance Up<> and granting <SP>2 Speed Up<> to all non-Defender allies.",On Tap,1,None
Jester Bugs,skill_jangle_bells_7,Jangle the Bells 7,"<DB>Stun<> target enemy, gaining <DEF>3 Dodge Chance Up<> and granting <SP>2 Speed Up<> to all non-Defender allies.",On Tap,1,None
Jester Bugs,skill_giggling_shadows_1,Giggling Pest 1,"Once per any turn, whenever a team member <DEF>dodges<>, use <OFF>Bombfoolery<> targeting the attacking enemy and gain <SP>10% Turn Meter<>.",Passive,None,None
Jester Bugs,skill_giggling_shadows_2,Giggling Pest 2,"Once per any turn, whenever a team member <DEF>dodges<>, use <OFF>Bombfoolery<> targeting the attacking enemy and gain <SP>11% Turn Meter<>.",Passive,None,None
Jester Bugs,skill_giggling_shadows_3,Giggling Pest 3,"Once per any turn, whenever a team member <DEF>dodges<>, use <OFF>Bombfoolery<> targeting the attacking enemy and gain <SP>12% Turn Meter<>.",Passive,None,None
Jester Bugs,skill_giggling_shadows_4,Giggling Pest 4,"Once per any turn, whenever a team member <DEF>dodges<>, use <OFF>Bombfoolery<> targeting the attacking enemy and gain <SP>134% Turn Meter<>.",Passive,None,None
Jester Bugs,skill_giggling_shadows_5,Giggling Pest 5,"Once per any turn, whenever a team member <DEF>dodges<>, use <OFF>Bombfoolery<> targeting the attacking enemy and gain <SP>16% Turn Meter<>.",Passive,None,None
Jester Bugs,skill_giggling_shadows_6,Giggling Pest 6,"Once per any turn, whenever a team member <DEF>dodges<>, use <OFF>Bombfoolery<> targeting the attacking enemy and gain <SP>20% Turn Meter<>.",Passive,None,None
O'Pat,skill_fairy_fingers_1,Fairy Fingers 1,"Deal <OFF>[85%] damage<> to target enemy, <SP>Stealing 2 Stat Up<>.",On Tap,0,None
O'Pat,skill_fairy_fingers_2,Fairy Fingers 2,"Deal <OFF>[90%] damage<> to target enemy, <SP>Stealing 2 Stat Up<>.",On Tap,0,None
O'Pat,skill_fairy_fingers_3,Fairy Fingers 3,"Deal <OFF>[90%] damage<> to target enemy, <SP>Stealing 2-3 Stat Up<>.",On Tap,0,None
O'Pat,skill_fairy_fingers_4,Fairy Fingers 4,"Deal <OFF>[95%] damage<> to target enemy, <SP>Stealing 2-3 Stat Up<>.",On Tap,0,None
O'Pat,skill_fairy_fingers_5,Fairy Fingers 5,"Deal <OFF>[95%] damage<> to target enemy, <SP>Stealing 3 Stat Up<>.",On Tap,0,None
O'Pat,skill_fairy_fingers_6,Fairy Fingers 6,"Deal <OFF>[100%] damage<> to target enemy, <SP>Stealing 3 Stat Up<>.",On Tap,0,None
O'Pat,skill_pot_of_gold_1,Pot of Gold,"At the start of this toon's turns, a random enemy gains the <SP>Pot of Gold<>. Whenever a team member hits that enemy, heal your team for <H>20% Max Health<> and grant them <OFF>Critical Chance Up<>.",Passive,None,None
O'Pat,skill_aux_pot_of_gold_1,Pot of Gold,For the taking,Invisible,None,None
O'Pat,skill_magic_shoes_1,Magic Shoes 1,"Whenever one or more team members gain Hidden, unless Incapacitated, grant them <SP>4% Turn Meter<> and inflict all enemies with <DB>Critical Defense Down<>. Once per battle, the first time an ally falls below 50% Max Health, unless Incapacitated, grant them <DEF>Hidden<>.",Passive,None,None
O'Pat,skill_magic_shoes_2,Magic Shoes 2,"Whenever one or more team members gain Hidden, unless Incapacitated, grant them <SP>5% Turn Meter<> and inflict all enemies with <DB>Critical Defense Down<>. Once per battle, the first time an ally falls below 50% Max Health, unless Incapacitated, grant them <DEF>Hidden<>.",Passive,None,None
O'Pat,skill_magic_shoes_3,Magic Shoes 3,"Whenever one or more team members gain Hidden, unless Incapacitated, grant them <SP>6% Turn Meter<> and inflict all enemies with <DB>Critical Defense Down<>. Once per battle, the first time an ally falls below 50% Max Health, unless Incapacitated, grant them <DEF>Hidden<>.",Passive,None,None
O'Pat,skill_magic_shoes_4,Magic Shoes 4,"Whenever one or more team members gain Hidden, unless Incapacitated, grant them <SP>7% Turn Meter<> and inflict all enemies with <DB>Critical Defense Down<>. Once per battle, the first time an ally falls below 50% Max Health, unless Incapacitated, grant them <DEF>Hidden<>.",Passive,None,None
O'Pat,skill_magic_shoes_5,Magic Shoes 5,"Whenever one or more team members gain Hidden, unless Incapacitated, grant them <SP>8% Turn Meter<> and inflict all enemies with <DB>Critical Defense Down<>. Once per battle, the first time an ally falls below 50% Max Health, unless Incapacitated, grant them <DEF>Hidden<>.",Passive,None,None
O'Pat,skill_magic_shoes_6,Magic Shoes 6,"Whenever one or more team members gain Hidden, unless Incapacitated, grant them <SP>10% Turn Meter<> and inflict all enemies with <DB>2 Critical Defense Down<>. Once per battle, the first time an ally falls below 50% Max Health, unless Incapacitated, grant them <DEF>Hidden<>.",Passive,None,None
O'Pat,skill_hoodwink_1,Hoodwink 1,"Deal <OFF>[75%] damage<> to target enemy, <SP>Stealing Stat Up or Special Stat Up<> and granting your team <OFF>2 Critical Damage Up<> for 3 turns. Gain <DEF>Hidden<>",On Tap,2,None
O'Pat,skill_hoodwink_2,Hoodwink 2,"Deal <OFF>[85%] damage<> to target enemy, <SP>Stealing Stat Up or Special Stat Up<> and granting your team <OFF>2 Critical Damage Up<> for 3 turns. Gain <DEF>Hidden<>",On Tap,2,None
O'Pat,skill_hoodwink_3,Hoodwink 3,"Deal <OFF>[95%] damage<> to target enemy, <SP>Stealing 2 Stat Up or Special Stat Up<> and granting your team <OFF>2 Critical Damage Up<> for 3 turns. Gain <DEF>Hidden<>",On Tap,2,None
O'Pat,skill_hoodwink_4,Hoodwink 4,"Deal <OFF>[105%] damage<> to target enemy, <SP>Stealing 2 Stat Up or Special Stat Up<> and granting your team <OFF>2 Critical Damage Up<> for 3 turns. Gain <DEF>Hidden<>",On Tap,2,None
O'Pat,skill_hoodwink_5,Hoodwink 5,"Deal <OFF>[115%] damage<> to target enemy, <SP>Stealing 3 Stat Up or Special Stat Up<> and granting your team <OFF>2 Critical Damage Up<> for 3 turns. Gain <DEF>Hidden<>",On Tap,2,None
O'Pat,skill_hoodwink_6,Hoodwink 6,"Deal <OFF>[135%] damage<> to target enemy, <SP>Stealing 3 Stat Up or Special Stat Up<> and granting your team <OFF>2 Critical Damage Up<> for 3 turns. Gain <DEF>Hidden<>",On Tap,2,None
O'Pat,skill_immortal_mischief_1,Immortal Mischief 1,"Whenever a team member lands a Critical Hit, if this toon lacks Hidden, gain <DEF>Hidden<>. then grant all Hidden team members <SP>5% Turn Meter<>.",Passive,None,None
O'Pat,skill_immortal_mischief_2,Immortal Mischief 2,"Whenever a team member lands a Critical Hit, if this toon lacks Hidden, gain <DEF>Hidden<>. then grant all Hidden team members <SP>6% Turn Meter<>.",Passive,None,None
O'Pat,skill_immortal_mischief_3,Immortal Mischief 3,"Whenever a team member lands a Critical Hit, if this toon lacks Hidden, gain <DEF>Hidden<>. then grant all Hidden team members <SP>7% Turn Meter<>.",Passive,None,None
O'Pat,skill_immortal_mischief_4,Immortal Mischief 4,"Whenever a team member lands a Critical Hit, if this toon lacks Hidden, gain <DEF>Hidden<>. then grant all Hidden team members <SP>8% Turn Meter<>.",Passive,None,None
O'Pat,skill_immortal_mischief_5,Immortal Mischief 5,"Whenever a team member lands a Critical Hit, if this toon lacks Hidden, gain <DEF>Hidden<>. then grant all Hidden team members <SP>9% Turn Meter<>.",Passive,None,None
O'Pat,skill_immortal_mischief_6,Immortal Mischief 6,"Whenever a team member lands a Critical Hit, if this toon lacks Hidden, gain <DEF>Hidden<>. then grant all Hidden team members <SP>10% Turn Meter<>.",Passive,None,None
Bat-Suit Wile,skill_flap_1,Flap 1,"Deal <OFF>[85%] damage<> to target enemy, gaining <OFF>Attack Up<>. If this ability is used against a Road Runner enemy, <DB>remove 25% Turn Meter<>.",On Tap,0,None
Bat-Suit Wile,skill_flap_2,Flap 2,"Deal <OFF>[85%] damage<> to target enemy, gaining <OFF>2 Attack Up<>. If this ability is used against a Road Runner enemy, <DB>remove 25% Turn Meter<>.",On Tap,0,None
Bat-Suit Wile,skill_flap_3,Flap 3,"Deal <OFF>[87%] damage<> to target enemy, gaining <OFF>2 Attack Up<>. If this ability is used against a Road Runner enemy, <DB>remove 25% Turn Meter<>.",On Tap,0,None
Bat-Suit Wile,skill_flap_4,Flap 4,"Deal <OFF>[91%] damage<> to target enemy, gaining <OFF>2 Attack Up<>. If this ability is used against a Road Runner enemy, <DB>remove 25% Turn Meter<>.",On Tap,0,None
Bat-Suit Wile,skill_flap_5,Flap 5,"Deal <OFF>[95%] damage<> to target enemy, gaining <OFF>2 Attack Up<>. If this ability is used against a Road Runner enemy, <DB>remove 25% Turn Meter<>.",On Tap,0,None
Bat-Suit Wile,skill_flap_6,Flap 6,"Deal <OFF>[100%] damage<> to target enemy, gaining <OFF>2 Attack Up<>. If this ability is used against a Road Runner enemy, <DB>remove 25% Turn Meter<>.",On Tap,0,None
Bat-Suit Wile,skill_clear_skies_1,Clear Skies,"At the start of each of this toon's turns and unless Incapacitated, if this toon has 5 or more Attack Up, <SP>remove all Taunt and Hidden<>  from the enemy team.",Passive,None,None
Bat-Suit Wile,skill_aerial_flourish_1,Aerial Flourish 1,"Gain <DEF>2 Dodge Chance Up<> and grant all team members <SP>2 of each Stat Up<> for 2 turns and inflict all enemies with <DB>2 of each Stat Down<> for 2 turns. While in Arena, <SP>gain 25% Turn Meter<>.",On Tap,2,None
Bat-Suit Wile,skill_aerial_flourish_2,Aerial Flourish 2,"Gain <DEF>2 Dodge Chance Up<> and grant all team members <SP>3 of each Stat Up<> for 2 turns and inflict all enemies with <DB>2 of each Stat Down<> for 2 turns. While in Arena, <SP>gain 25% Turn Meter<>.",On Tap,2,None
Bat-Suit Wile,skill_aerial_flourish_3,Aerial Flourish 3,"Gain <DEF>3 Dodge Chance Up<> and grant all team members <SP>3 of each Stat Up<> for 2 turns and inflict all enemies with <DB>2 of each Stat Down<> for 2 turns. While in Arena, <SP>gain 25% Turn Meter<>.",On Tap,2,None
Bat-Suit Wile,skill_aerial_flourish_4,Aerial Flourish 4,"Gain <DEF>3-4 Dodge Chance Up<> and grant all team members <SP>3 of each Stat Up<> for 2 turns and inflict all enemies with <DB>2 of each Stat Down<> for 2 turns. While in Arena, <SP>gain 25% Turn Meter<>.",On Tap,2,None
Bat-Suit Wile,skill_aerial_flourish_5,Aerial Flourish 5,"Gain <DEF>4 Dodge Chance Up<> and grant all team members <SP>3 of each Stat Up<> for 2 turns and inflict all enemies with <DB>2 of each Stat Down<> for 2 turns. While in Arena, <SP>gain 25% Turn Meter<>.",On Tap,2,None
Bat-Suit Wile,skill_aerial_flourish_6,Aerial Flourish 6,"Gain <DEF>Sure Dodge<> and grant all team members <SP>3 of each Stat Up<> for 2 turns and inflict all enemies with <DB>2 of each Stat Down<> for 2 turns. While in Arena, <SP>gain 25% Turn Meter<>.",On Tap,2,None
Bat-Suit Wile,skill_build_momentum_1,Build Momentum 1,"This toon has <OFF>+5% Piercing<> and <OFF>+2.5% Attack<> for each <SP>Storyline<> token it has. While this toon remains in battle, team members gain an <OFF>Attack Up<> at the start of their turns for each <SP>Storyline<> Token this toon has.",Passive,None,None
